Course Name,Access,Year Built,Rating,Number of Reviews,Pct Recommend,Club ID,Course ID,Full Address,Address,City,State,Zip,Address,City,State,St abbrv,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type
Oak Harbor Golf Club,Public,1964,3.9,35,96.10%,10293,11263,"10433 County Rd 17, Oak Harbor, Ohio 43449, Ottawa County",10433 County Rd 17,Oak Harbor,Ohio,43449,10433 County Rd 17,Oak Harbor,Ohio,OH,43449,41.4955778,-83.1360909,0.33,ROOFTOP
Oberlin Golf Club,Private,1899,,,0%,10294,11264,"200 Pyle Rd, Oberlin, Ohio 44074, Lorain County",200 Pyle Rd,Oberlin,Ohio,44074,200 Pyle Rd,Oberlin,Ohio,OH,44074,41.28402,-82.246029,1,rooftop
Links Golf Course,Public,1989,1,,0%,10295,11265,"26111 John Rd, Olmsted Township, Ohio 44138, Cuyahoga County",26111 John Rd,Olmsted Township,Ohio,44138,26111 John Rd,Olmsted Township,Ohio,OH,44138,41.392342,-81.914769,1,rooftop
Eagle's Landing,Semi-Private,1998,4.4,34,94.10%,10296,11266,"5350 Bay Shore Rd, Oregon, Ohio 43618, Lucas County",5350 Bay Shore Rd,Oregon,Ohio,43618,5350 Bay Shore Rd,Oregon,Ohio,OH,43618,41.6884987,-83.4207433,0.9,RANGE_INTERPOLATED
Maumee Bay State Park Golf Course,Resort,1991,4,17,97.90%,10297,11267,"1400 State Park Rd, Oregon, Ohio 43616, Lucas County",1400 State Park Rd,Oregon,Ohio,43616,1400 State Park Rd,Oregon,Ohio,OH,43616,41.6788644,-83.3740312,0.1,ROOFTOP
Split Rock Golf Club,Public,1997,4.1,121,94.30%,10298,11268,"10210 Scioto Darby Rd, Orient, Ohio 43146, Pickaway County",10210 Scioto Darby Rd,Orient,Ohio,43146,10210 Scioto Darby Rd,Orient,Ohio,OH,43146,39.760885,-83.134359,1,rooftop
Riceland Golf Course,Public,1922,4.2,3,100.00%,10299,11269,"11977 E Lincoln Way, Orrville, Ohio 44667, Wayne County",11977 E Lincoln Way,Orrville,Ohio,44667,11977 E Lincoln Way,Orrville,Ohio,OH,44667,40.796428,-81.766122,1,rooftop
The Pines Golf Club,Public,1960,4.1,107,88.30%,10300,11270,"1319 N Millborne Rd, Orrville, Ohio 44667, Wayne County",1319 N Millborne Rd,Orrville,Ohio,44667,1319 N Millborne Rd,Orrville,Ohio,OH,44667,40.81633,-81.82275,1,rooftop
Mill Creek Golf Club,Public,1973,4,15,100.00%,10301,11271,"7259 Penn Rd, Ostrander, Ohio 43061, Delaware County",7259 Penn Rd,Ostrander,Ohio,43061,7259 Penn Rd,Ostrander,Ohio,OH,43061,40.268925,-83.191807,1,rooftop
Moose Landing Country Club,Public,1978,5,1,100.00%,10302,11272,"17374 State Route 694, Ottawa, Ohio 45875, Putnam County",17374 State Route 694,Ottawa,Ohio,45875,17374 State Route 694,Ottawa,Ohio,OH,45875,41.028151,-84.197804,1,range_interpolation
Pike Run Golf Club,Public,1959,3.8,23,70.60%,10303,11273,"10807 County Rd H, Ottawa, Ohio 45875, Putnam County",10807 County Rd H,Ottawa,Ohio,45875,10807 County Rd H,Ottawa,Ohio,OH,45875,41.063549,-84.069553,0.33,ROOFTOP
Hueston Woods Golf Course,Public,1969,3.5,111,99.50%,10304,11274,"6961 Brown Rd, Oxford, Ohio 45056, Butler County",6961 Brown Rd,Oxford,Ohio,45056,6961 Brown Rd,Oxford,Ohio,OH,45056,39.56416,-84.758054,1,range_interpolation
Indian Ridge Golf Club,Public,1999,4.5,172,97.00%,10305,11275,"2600 Oxford Millville Rd , Oxford, OH 45056",2600 Oxford Millville Rd,Oxford,Ohio,45056,2600 Oxford Millville Rd,Oxford,Ohio,OH,45056,39.459793,-84.693429,1,range_interpolation
Oxford Country Club,Private,1949,,,0%,10306,11276,"6200 Contreras Rd, Oxford, Ohio 45056, Butler County",6200 Contreras Rd,Oxford,Ohio,45056,6200 Contreras Rd,Oxford,Ohio,OH,45056,39.511109,-84.761129,1,range_interpolation
Painesville Country Club,Public,1928,3.7,3,66.70%,10307,11277,"84 Golf Dr, Painesville, Ohio 44077, Lake County",84 Golf Dr,Painesville,Ohio,44077,84 Golf Dr,Painesville,Ohio,OH,44077,41.707191,-81.218388,1,rooftop
Pleasant View Golf Club,Public,1965,5,10,100.00%,10308,11278,"14605 Louisville St NE, Paris, Ohio 44669, Stark County",14605 Louisville St NE,Paris,Ohio,44669,14605 Louisville St NE,Paris,Ohio,OH,44669,40.833852,-81.126068,1,rooftop
Ridgewood Golf Course,Public,1925,3.8,24,95.70%,10309,11279,"6505 Ridge Rd, Parma, Ohio 44129, Cuyahoga County",6505 Ridge Rd,Parma,Ohio,44129,6505 Ridge Rd,Parma,Ohio,OH,44129,41.38716,-81.733353,1,rooftop
Broadview Golf Course,Public,1960,,,0%,10310,11280,"5694 Headleys Mill, Pataskala, Ohio 43062, Licking County",5694 Headleys Mill,Pataskala,Ohio,43062,5694 Headleys Mill,Pataskala,Ohio,OH,43062,40.009881,-82.673656,1,rooftop
Cumberland Trail Golf Club,Public,1999,4.5,204,98.50%,10311,11281,"8244 Columbia Road Southwest, Pataskala, Ohio 43062, Licking County",8244 Columbia Road Southwest,Pataskala,Ohio,43062,8244 Columbia Road Southwest,Pataskala,Ohio,OH,43062,39.969701,-82.694317,1,rooftop
Willow Run Golf Course,Semi-Private,1964,3.7,183,85.60%,10312,11282,"1158 Hazelton Etna Rd SW, Pataskala, Ohio 43062, Franklin County",1158 Hazelton Etna Rd SW,Pataskala,Ohio,43062,1158 Hazelton Etna Rd SW,Pataskala,Ohio,OH,43062,40.073241,-82.66938,1,rooftop
Pleasant Valley Golf Course,Public,1960,,,0%,10313,11283,"4152 Rd 17, Payne, Ohio 45880, Paulding County",4152 Rd 17,Payne,Ohio,45880,4152 Rd 17,Payne,Ohio,OH,45880,41.062763,-84.716982,1,place
"Country Club, The",Private,1930,,,0%,10314,11284,"2825 Lander Rd, Pepper Pike, Ohio 44124, Cuyahoga County",2825 Lander Rd,Pepper Pike,Ohio,44124,2825 Lander Rd,Pepper Pike,Ohio,OH,44124,41.486066,-81.455309,0.9,ROOFTOP
Pepper Pike Club,Private,1924,,,0%,10315,11285,"2800 Som Center Rd, Pepper Pike, Ohio 44124, Cuyahoga County",2800 Som Center Rd,Pepper Pike,Ohio,44124,2800 Som Center Rd,Pepper Pike,Ohio,OH,44124,41.484503,-81.439723,1,rooftop
Belmont Country Club,Private,1968,,,0%,10316,11286,"29601 Bates Rd, Perrysburg, Ohio 43551, Wood County",29601 Bates Rd,Perrysburg,Ohio,43551,29601 Bates Rd,Perrysburg,Ohio,OH,43551,41.582357,-83.583781,1,rooftop
Crosswinds Golf Club,Public,1997,,,0%,10317,11287,"8205 Fremont Pike, Perrysburg, Ohio 43551, Wood County",8205 Fremont Pike,Perrysburg,Ohio,43551,8205 Fremont Pike,Perrysburg,Ohio,OH,43551,41.528477,-83.552085,1,rooftop
Tanglewood Golf Course,Semi-Private,1950,1.3,16,11.40%,10318,11288,"9802 Dowling Rd, Perrysburg, Ohio 43551, Wood County",9802 Dowling Rd,Perrysburg,Ohio,43551,9802 Dowling Rd,Perrysburg,Ohio,OH,43551,41.478034,-83.585728,1,rooftop
Pleasant Hill Golf Course,Public,1950,5,1,100.00%,10319,11289,"4089 Pleasant Hill Rd, Perrysville, Ohio 44864, Richland County",4089 Pleasant Hill Rd,Perrysville,Ohio,44864,4089 Pleasant Hill Rd,Perrysville,Ohio,OH,44864,40.63158,-82.36242,1,rooftop
Turnberry Golf Course,Public/Municipal,1991,4.4,26,100.00%,10320,11290,"1145 Clubhouse Ln, Pickerington, Ohio 43147",1145 Clubhouse Ln,Pickerington,Ohio,43147,1145 Clubhouse Ln,Pickerington,Ohio,OH,43147,39.922063,-82.785902,1,rooftop
Big Beaver Creek Golf Club,Public,1993,5,3,100.00%,10321,11291,"1762 Zahns Corners, Piketon, Ohio 45661, Pike County",1762 Zahns Corners,Piketon,Ohio,45661,1762 Zahns Corners,Piketon,Ohio,OH,45661,39.057062,-82.976983,1,rooftop
Echo Hills Golf Course,Municipal,1949,,,0%,10322,11292,"2100 Echo Lake Drive, Piqua, Ohio 45356, Miami County",2100 Echo Lake Drive,Piqua,Ohio,45356,2100 Echo Lake Drive,Piqua,Ohio,OH,45356,40.1633619,-84.2658238,0.6,RANGE_INTERPOLATED
Piqua Country Club,Private,1896,5,2,100.00%,10323,11293,"9812 N Country Club Rd, Piqua, Ohio 45356, Miami County",9812 N Country Club Rd,Piqua,Ohio,45356,9812 N Country Club Rd,Piqua,Ohio,OH,45356,40.177982,-84.219057,1,range_interpolation
Reserve Run Golf Course,Public,1999,2.8,17,38.70%,10324,11294,"625 E Western Reserve Rd, Poland, Ohio 44514, Mahoning County",625 E Western Reserve Rd,Poland,Ohio,44514,625 E Western Reserve Rd,Poland,Ohio,OH,44514,40.9845356,-80.6420348,0.9,ROOFTOP
The Lake Club,Private,1960,,,0%,10325,11295,"1140 Pauline Rd, Poland, Ohio 44514, Mahoning County",1140 Pauline Rd,Poland,Ohio,44514,1140 Pauline Rd,Poland,Ohio,OH,44514,40.966208,-80.627974,1,rooftop
Meigs County Golf Course,Public,1960,,,0%,10326,11296,"33080 Wills Hill Rd, Pomeroy, Ohio 45769, Meigs County",33080 Wills Hill Rd,Pomeroy,Ohio,45769,33080 Wills Hill Rd,Pomeroy,Ohio,OH,45769,39.043039,-81.992402,1,rooftop
Catawba Island Club,Private,1928,,,0%,10327,11297,"4235 E Beach Club Rd, Port Clinton, Ohio 43452, Ottawa County",4235 E Beach Club Rd,Port Clinton,Ohio,43452,4235 E Beach Club Rd,Port Clinton,Ohio,OH,43452,41.569419,-82.85413,1,rooftop
The Islander Golf & Country Club,Public,1970,,,0%,10328,11298,"2590 Sand Road, Port Clinton, OH 43452",2590 Sand Road,Port Clinton,Ohio,43452,2590 Sand Road,Port Clinton,Ohio,OH,43452,41.5266154,-82.8757373,0.9,ROOFTOP
Kinsale Golf and Fitness Club,Private,2004,5,4,100.00%,10329,11299,"3737 Village Club Dr, Powell, Ohio 43065, Delaware County",3737 Village Club Dr,Powell,Ohio,43065,3737 Village Club Dr,Powell,Ohio,OH,43065,40.188696,-83.09968,1,rooftop
Safari Golf Club,Public,1967,4.2,151,88.50%,10330,11300,"4853 Powell Rd, Powell, Ohio 43065, Delaware County",4853 Powell Rd,Powell,Ohio,43065,4853 Powell Rd,Powell,Ohio,OH,43065,40.1516693,-83.1127768,0.9,ROOFTOP
Scioto Reserve Golf & Athletic Club,Private,2001,5,3,100.00%,10331,11301,"7383 Scioto Pkwy , Powell, Ohio 43065, Delaware County",7383 Scioto Pkwy,Powell,Ohio,43065,7383 Scioto Pkwy,Powell,Ohio,OH,43065,40.201717,-83.126613,1,rooftop
Wedgewood Golf & Country Club,Private,1991,,,0%,10332,11302,"9600 Wedgwood Blvd, Powell, Ohio 43065, Delaware County",9600 Wedgwood Blvd,Powell,Ohio,43065,9600 Wedgwood Blvd,Powell,Ohio,OH,43065,40.1554086,-83.0994778,0.33,ROOFTOP
Clair-Mar Golf Course,Public,1971,,,0%,10333,11303,"54236 E Captina Hwy, Powhatan Point, Ohio 43942, Belmont County",54236 E Captina Hwy,Powhatan Point,Ohio,43942,54236 E Captina Hwy,Powhatan Point,Ohio,OH,43942,39.867316,-80.820822,1,range_interpolation
Saunders Golf Course,Public/Resort,1954,,,0%,10334,11304,"1495 Catawba Ave, Put-In-Bay, Ohio 43456, Ottawa County",1495 Catawba Ave,Put-In-Bay,Ohio,43456,1495 Catawba Ave,Put-In-Bay,Ohio,OH,43456,41.642436,-82.836427,1,range_interpolation
Whiskey Run Golf Course & Lodge,Public,1962,,,0%,10335,11305,"55799 Clubhouse Rd, Quaker City, OH 43773, Guernsey County",55799 Clubhouse Rd,Quaker City,Ohio,43773,55799 Clubhouse Rd,Quaker City,Ohio,OH,43773,39.9700707,-81.2992797,0.33,APPROXIMATE
Windmill Lakes Golf Club,Public,1970,4.3,278,92.30%,10336,11306,"6544 State Route 14, Ravenna, Ohio 44266, Portage County",6544 State Route 14,Ravenna,Ohio,44266,6544 State Route 14,Ravenna,Ohio,OH,44266,41.173596,-81.222774,1,rooftop
Bec-Wood Hills Golf Course,Public,1961,,,0%,10337,11307,"2630 Township Rd. 113, Rayland, Ohio 43943",2630 Township Rd. 113,Rayland,Ohio,43943,2630 Township Rd. 113,Rayland,Ohio,OH,43943,40.1795445,-80.7499213,0.33,ROOFTOP
Fairway River Links,Public,1928,,,0%,10338,11308,"100 Liberty Ave., Rayland, Ohio 43943",100 Liberty Ave.,Rayland,Ohio,43943,100 Liberty Ave.,Rayland,Ohio,OH,43943,40.1793926,-80.6925416,0.8,ROOFTOP
Paradise Hills Golf Course,Public,1994,,,0%,10339,11309,"301 Country Club Rd, Rayland, Ohio 43943, Jefferson County",301 Country Club Rd,Rayland,Ohio,43943,301 Country Club Rd,Rayland,Ohio,OH,43943,40.16131,-80.733963,1,rooftop
Metro Gold at Blacklick Woods Golf Courses,Public,1973,3.9,9,97.60%,10340,11310,"7309 E LivingSton Ave, Reynoldsburg, Ohio 43068, Franklin County",7309 E LivingSton Ave,Reynoldsburg,Ohio,43068,7309 E LivingSton Ave,Reynoldsburg,Ohio,OH,43068,39.942552,-82.802804,1,rooftop
Metro Green at Blacklick Woods Golf Courses,Public,1973,3.9,9,97.60%,10340,11311,"7309 E LivingSton Ave, Reynoldsburg, Ohio 43068, Franklin County",7309 E LivingSton Ave,Reynoldsburg,Ohio,43068,7309 E LivingSton Ave,Reynoldsburg,Ohio,OH,43068,39.942552,-82.802804,1,rooftop
St. Bernard Country Club,Private,1952,3.2,6,66.70%,10341,11312,"5364 W Streetsboro Rd, Richfield, Ohio 44286, Summit County",5364 W Streetsboro Rd,Richfield,Ohio,44286,5364 W Streetsboro Rd,Richfield,Ohio,OH,44286,41.239492,-81.680541,1,rooftop
Windy Hills Golf Course,Semi-Private,1969,,,0%,10342,11313,"10714 Jackson St, Rockbridge, Ohio 43149, Hocking County",10714 Jackson St,Rockbridge,Ohio,43149,10714 Jackson St,Rockbridge,Ohio,OH,43149,39.578253,-82.51987,1,rooftop
Deerfield Golf Course,Public,1995,,,0%,10343,11314,"5621 Shelley Rd, Rockford, OH 45882, Mercer County",5621 Shelley Rd,Rockford,Ohio,45882,5621 Shelley Rd,Rockford,Ohio,OH,45882,40.696383,-84.586114,1,rooftop
Westwood Country Club,Private,1914,,,0%,10344,11315,"22625 Detroit Rd, Rocky River, Ohio 44116, Cuyahoga County",22625 Detroit Rd,Rocky River,Ohio,44116,22625 Detroit Rd,Rocky River,Ohio,OH,44116,41.471132,-81.87097,1,rooftop
Lakeland Golf Club,Public,1964,3.8,50,84.20%,10345,11316,"1772 Kiser Lake Road, Saint Paris, Ohio 43072, Champaign County",1772 Kiser Lake Road,Saint Paris,Ohio,43072,1772 Kiser Lake Road,Saint Paris,Ohio,OH,43072,40.15011,-83.957625,1,rooftop
Buck Run Golf Course,Public,1960,,,0%,10346,11317,"29742 Buck Rd, Salem, Ohio 44460, Columbiana County",29742 Buck Rd,Salem,Ohio,44460,29742 Buck Rd,Salem,Ohio,OH,44460,40.871777,-80.938254,1,rooftop
Flying B Golf Course,Public,1960,4.4,64,94.70%,10347,11318,"13223 West Middletown Road, Salem, Ohio 44460, Mahoning County",13223 West Middletown Road,Salem,Ohio,44460,13223 West Middletown Road,Salem,Ohio,OH,44460,40.958813,-80.899555,1,rooftop
Hickory Hollow Golf Club,Private,2000,,,0%,10348,11319,"33455 Winona Rd , Salem, Ohio 44460, Columbiana County",33455 Winona Rd,Salem,Ohio,44460,33455 Winona Rd,Salem,Ohio,OH,44460,40.827694,-80.868492,1,rooftop
Pine Meadows Golf Course,Public,1965,,,0%,10349,11320,"15518 Salem Alliance Rd, Salem, Ohio 44460, Mahoning County",15518 Salem Alliance Rd,Salem,Ohio,44460,15518 Salem Alliance Rd,Salem,Ohio,OH,44460,40.901697,-80.945508,1,rooftop
Salem Golf Club,Private,1921,,,0%,10350,11321,"1967 S Lincoln Ave, Salem, Ohio 44460, Columbiana County",1967 S Lincoln Ave,Salem,Ohio,44460,1967 S Lincoln Ave,Salem,Ohio,OH,44460,40.873764,-80.838719,1,rooftop
Salem Hills Golf & Country Club,Semi-Private,1966,4,2,100.00%,10351,11322,"12688 Salem Warren Rd, Salem, Ohio 44460, Mahoning County",12688 Salem Warren Rd,Salem,Ohio,44460,12688 Salem Warren Rd,Salem,Ohio,OH,44460,40.935901,-80.859882,0.9,ROOFTOP
Keys Public Course,Public,1964,,,0%,10352,11323,"4115 Boos Rd., Huron, Ohio, United States",4115 Boos Rd.,Huron,Ohio,44839,4115 Boos Rd.,Huron,Ohio,OH,44839,41.396284,-82.639909,1,rooftop
Mills Creek Golf Course,Public/Municipal,1939,3,1,100.00%,10353,11324,"1933 Mills St, Sandusky, Ohio 44870, Erie County",1933 Mills St,Sandusky,Ohio,44870,1933 Mills St,Sandusky,Ohio,OH,44870,41.436749,-82.727386,1,rooftop
Plum Brook Country Club,Private,1914,,,0%,10354,11325,"3712 Galloway Rd, Sandusky, Ohio 44870, Erie County",3712 Galloway Rd,Sandusky,Ohio,44870,3712 Galloway Rd,Sandusky,Ohio,OH,44870,41.410883,-82.646621,1,rooftop
Woussickett Golf Course,Public,1983,4.5,7,100.00%,10355,11326,"6311 Mason Rd, Sandusky, Ohio 44870, Erie County",6311 Mason Rd,Sandusky,Ohio,44870,6311 Mason Rd,Sandusky,Ohio,OH,44870,41.354585,-82.731834,1,range_interpolation
White Oak Golf Course,Public,1973,2.8,30,55.20%,10356,11327,"5510 Tricounty Hwy, Sardinia, Ohio 45171, Brown County",5510 Tricounty Hwy,Sardinia,Ohio,45171,5510 Tricounty Hwy,Sardinia,Ohio,OH,45171,39.016318,-83.863334,1,rooftop
Executive at Riverside Golf Course,Public,1987,,,0%,10357,11328,"37895 State Route 7, Sardis, Ohio 43946, Monroe County",37895 State Route 7,Sardis,Ohio,43946,37895 State Route 7,Sardis,Ohio,OH,43946,39.6295265,-80.87879,0.33,ROOFTOP
Regulation Eighteen at Riverside Golf Course,Public,1988,,,0%,10357,11329,"37895 State Route 7, Sardis, Ohio 43946, Monroe County",37895 State Route 7,Sardis,Ohio,43946,37895 State Route 7,Sardis,Ohio,OH,43946,39.6295265,-80.87879,0.33,ROOFTOP
Robins' Ridge Golf Course,Public,1974,1.5,,0%,10358,11330,"57770 Fairway Dr, Senecaville, Ohio 43780, Guernsey County",57770 Fairway Dr,Senecaville,Ohio,43780,57770 Fairway Dr,Senecaville,Ohio,OH,43780,39.936525,-81.445299,1,range_interpolation
Rawiga Golf & Swim Club,Public,1959,4.5,170,96.00%,10359,11331,"10353 Rawiga Rd, Seville, Ohio 44273, Medina County",10353 Rawiga Rd,Seville,Ohio,44273,10353 Rawiga Rd,Seville,Ohio,OH,44273,40.990636,-81.815354,1,rooftop
"Shaker Heights Country Club, The",Private,1915,5,1,100.00%,10360,11332,"3300 Courtland Blvd, Shaker Heights, Ohio 44122,",3300 Courtland Blvd,Shaker Heights,Ohio,44122,3300 Courtland Blvd,Shaker Heights,Ohio,OH,44122,41.471325,-81.543116,1,rooftop
"Sharon Golf Club, The",Private,1965,,,0%,10361,11333,"6261 Ridge Rd, Sharon Center, Ohio 44274, Medina County",6261 Ridge Rd,Sharon Center,Ohio,44274,6261 Ridge Rd,Sharon Center,Ohio,OH,44274,41.1033994,-81.7297778,0.8,ROOFTOP
Shelby Country Club,Semi-Private,1928,4.1,9,100.00%,10362,11334,"3885 Laser Rd, Shelby, Ohio 44875, Richland County",3885 Laser Rd,Shelby,Ohio,44875,3885 Laser Rd,Shelby,Ohio,OH,44875,40.860132,-82.595812,1,rooftop
Woody Ridge Golf Course,Public,1969,,,0%,10363,11335,"6362 Route 598, Shelby, Ohio 44875, Crawford County",6362 Route 598,Shelby,Ohio,44875,6362 Route 598,Shelby,Ohio,OH,44875,40.936798,-82.726538,1,rooftop
Moose Golf Course,Semi-Private,1914,4,2,100.00%,10364,11336,"1200 N Broadway Ave, Sidney, Ohio 45365, Shelby County",1200 N Broadway Ave,Sidney,Ohio,45365,1200 N Broadway Ave,Sidney,Ohio,OH,45365,40.299844,-84.150091,1,rooftop
North/West at Shelby Oaks Golf Course,Semi-Private,1990,5,1,100.00%,10365,11337,"9900 Sidney Fryeburg Rd, Sidney, Ohio 45365, Shelby County",9900 Sidney Fryeburg Rd,Sidney,Ohio,45365,9900 Sidney Fryeburg Rd,Sidney,Ohio,OH,45365,40.344307,-84.131826,1,rooftop
South/North at Shelby Oaks Golf Course,Semi-Private,1965,5,1,100.00%,10365,11338,"9900 Sidney Fryeburg Rd, Sidney, Ohio 45365, Shelby County",9900 Sidney Fryeburg Rd,Sidney,Ohio,45365,9900 Sidney Fryeburg Rd,Sidney,Ohio,OH,45365,40.344307,-84.131826,1,rooftop
South/West at Shelby Oaks Golf Course,Semi-Private,1990,5,1,100.00%,10365,11339,"9900 Sidney Fryeburg Rd, Sidney, Ohio 45365, Shelby County",9900 Sidney Fryeburg Rd,Sidney,Ohio,45365,9900 Sidney Fryeburg Rd,Sidney,Ohio,OH,45365,40.344307,-84.131826,1,rooftop
Silver Lake Country Club,Private,1959,4.5,2,100.00%,10366,11340,"1325 Graham Rd, Silver Lake, Ohio 44224, Summit County",1325 Graham Rd,Silver Lake,Ohio,44224,1325 Graham Rd,Silver Lake,Ohio,OH,44224,41.164889,-81.467839,1,rooftop
Grantwood Golf Course,Public/Municipal,1909,4.2,112,88.10%,10367,11341,"38855 Aurora Rd, Solon, Ohio 44139, Cuyahoga County",38855 Aurora Rd,Solon,Ohio,44139,38855 Aurora Rd,Solon,Ohio,OH,44139,41.36403,-81.401233,1,rooftop
Signature of Solon,Private,2002,5,2,100.00%,10368,11342,"39000 Signature Drive, Solon, Ohio 44139, Cuyahoga County",39000 Signature Drive,Solon,Ohio,44139,39000 Signature Drive,Solon,Ohio,OH,44139,41.3599871,-81.4001651,0.33,ROOFTOP
National Golf Links,Public,1995,4.9,9,100.00%,10369,11343,"276 Clubhouse Dr, South Charleston, OH 45368",276 Clubhouse Dr,South Charleston,Ohio,45368,276 Clubhouse Dr,South Charleston,Ohio,OH,45368,39.93005,-83.658406,1,rooftop
Southington Golf Club - Red Course,Semi-Private,1955,,,0%,10370,11344,"4788 US 305, Southington, Ohio 44470, Trumbull County",4788 US 305,Southington,Ohio,44470,4788 US 305,Southington,Ohio,OH,44470,41.308558,-80.963759,1,range_interpolation
Southington Golf Club - Yellow Course,Semi-Private,1962,,,0%,10370,11345,"4788 US 305, Southington, Ohio 44470, Trumbull County",4788 US 305,Southington,Ohio,44470,4788 US 305,Southington,Ohio,OH,44470,41.308558,-80.963759,1,range_interpolation
Heatherwoode Golf Club,Public/Municipal,1991,4.9,69,99.10%,10371,11346,"88 Heatherwoode Blvd, Springboro, Ohio 45066, Warren County",88 Heatherwoode Blvd,Springboro,Ohio,45066,88 Heatherwoode Blvd,Springboro,Ohio,OH,45066,39.538527,-84.234065,1,range_interpolation
Sycamore Creek Country Club,Private,1959,,,0%,10372,11347,"8300 Country Club Ln, Springboro, Ohio 45066, Warren County",8300 Country Club Ln,Springboro,Ohio,45066,8300 Country Club Ln,Springboro,Ohio,OH,45066,39.564928,-84.2176829,0.6,ROOFTOP
Tri County Golf Ranch,Public,2001,4.3,34,93.80%,10373,11348,"455 Tri County Pkwy, Springdale, OH 45246",455 Tri County Pkwy,Springdale,Ohio,45246,455 Tri County Pkwy,Springdale,Ohio,OH,45246,39.282735,-84.461649,1,rooftop
Elks 51 Golf Club,Semi-Private,1958,,,0%,10374,11349,"1536 Villa Rd, Springfield, Ohio 45503, Clark County",1536 Villa Rd,Springfield,Ohio,45503,1536 Villa Rd,Springfield,Ohio,OH,45503,39.966238,-83.774349,1,rooftop
Locust Course at Locust Hills Golf Club,Public,1999,4.2,42,98.70%,10375,11350,"5575 N River Rd, Springfield, Ohio 45502, Clark County",5575 N River Rd,Springfield,Ohio,45502,5575 N River Rd,Springfield,Ohio,OH,45502,39.838522,-83.734091,1,rooftop
Maple Course at Locust Hills Golf Club,Public,1966,4.2,42,98.70%,10375,11351,"5575 N River Rd, Springfield, Ohio 45502, Clark County",5575 N River Rd,Springfield,Ohio,45502,5575 N River Rd,Springfield,Ohio,OH,45502,39.838522,-83.734091,1,rooftop
Mitchell Hills Club,Private,1968,,,0%,10376,11352,"5350 Morris Rd, Springfield, OH 45502",5350 Morris Rd,Springfield,Ohio,45502,5350 Morris Rd,Springfield,Ohio,OH,45502,39.998195,-83.73321,1,rooftop
Reid Park Golf Club - North Course,Public,1967,4.9,58,98.50%,10377,11353,"1325 S Bird Rd, Springfield, Ohio 45505, Clark County",1325 S Bird Rd,Springfield,Ohio,45505,1325 S Bird Rd,Springfield,Ohio,OH,45505,39.903075,-83.745788,1,rooftop
