Club ID,Formatted Address,Address,Lat,Lng,Precisions
11859,"558-799 E Court St, Gettysburg, South Dakota, 57442","558 E Court St, Gettysburg, SD 57442, USA",45.0161993,-99.9488288,RANGE_INTERPOLATED
11861,"33830 288th St, Gregory, South Dakota, 57533","33830 288th St, Gregory, SD 57533, USA",43.2277252,-99.3813265,RANGE_INTERPOLATED
11862,"700 E 5th Ave, Groton, South Dakota, 57445","700 E 5th Ave, Groton, SD 57445, USA",45.4505344,-98.0890126,RANGE_INTERPOLATED
11866,"1130 Clubhouse Dr, Hot Springs, South Dakota, 57747","1130 Clubhouse Dr, Hot Springs, SD 57747, USA",43.424134,-103.502071,ROOFTOP
11871,"407 11th St, Ipswich, South Dakota, 57451","407 11th St, Ipswich, SD 57451, USA",45.4476762,-99.0387845,ROOFTOP
11876,"27853 S Dakota 44, Lennox, South Dakota, 57039","27853 SD-44, Lennox, SD 57039, USA",43.351511,-96.9153775,RANGE_INTERPOLATED
11878,"45152 233rd St., Madison, South Dakota, 57042","45152 233rd St, Madison, SD 57042, USA",44.007612,-97.178054,ROOFTOP
11886,"270th Ave, Murdo, South Dakota, 57559","270th Ave, Murdo, SD 57559, USA",43.893993,-100.7250073,GEOMETRIC_CENTER
11890,"22275 Golf Course Rd, Philip, South Dakota, 57567","22275 Lake Waggoner Rd, Philip, SD 57567, USA",44.0740861,-101.6530688,ROOFTOP
11891,"516 White Swan Dr, Pickstown, South Dakota, 57367","516 White Swan St, Pickstown, SD 57367, USA",43.0671086,-98.5270583,ROOFTOP
11895,"27574 Golf Course Rd, Platte, South Dakota, 57369","27574 Golf Course Rd, Platte, SD 57369, USA",43.3856691,-98.8900297,ROOFTOP
11896,"Interstate 90, Presho, South Dakota, 57568","I-90, United States",43.8985674,-100.0589263,GEOMETRIC_CENTER
11897,"17290 Fishers Ln, Redfield, South Dakota, 57440","17290 Fishers Ln, Frankfort, SD 57440, USA",44.8840393,-98.3559521,ROOFTOP
11904,"120 Spearfish Canyon Dr, Spearfish, South Dakota, 57783","120 Spearfish Canyon Hwy, Spearfish, SD 57783, USA",44.4806589,-103.8435757,ROOFTOP
11905,"14550 Boat Basin Rd, Springfield, South Dakota, 57062","Boat Basin Dr, Southwest Bon Homme, SD 57062, USA",42.8582309,-97.884254,GEOMETRIC_CENTER
11907,"6 Miles Out of Town, Timber Lake, South Dakota, 57656","806 Main St, Timber Lake, SD 57656, USA",45.4295613,-101.07363,ROOFTOP
11920,"600 W 27th St, Yankton, South Dakota, 57078","600 W 27th St, Yankton, SD 57078, USA",42.9024227,-97.4034136,ROOFTOP
11923,"Egghill Rd, Alamo, Tennessee, 38001","Egg Hill Rd, Alamo, TN 38001, USA",35.7832331,-89.1388861,GEOMETRIC_CENTER
11925,"Bldg 2815, Arnold AFB, Tennessee, 37389","100 Kindel Dr #111, Arnold AFB, TN 37389, USA",35.40226,-86.05687,ROOFTOP
11926,"1 Fairway Ln, Ashland City, Tennessee, 37015","1 Fairway Ln, Ashland City, TN 37015, USA",36.328516,-87.044937,ROOFTOP
11927,"387 County Rd, Athens, Tennessee, 37303","387 Co Rd 603, Athens, TN 37303, USA",35.3692007,-84.5768899,ROOFTOP
11928,"1118 Congress Pkwy N, Athens, Tennessee, 37303","1118 Congress Pkwy N, Athens, TN 37303, USA",35.4853809,-84.5888229,ROOFTOP
11932,"970 Highway 11W, Bean Station, Tennessee, 37708","970 US-11W, Bean Station, TN 37708, USA",36.3421128,-83.2746277,ROOFTOP
11941,"16055 Hwy 79 N., Buchanan, Tennessee, 38222","Paris Landing State Park, 16055 US-79, Buchanan, TN 38222, USA",36.4346453,-88.084444,ROOFTOP
11942,"1020 Jackson Hill Rd, Burns, Tennessee, 37029","1020 Jackson Hill Rd, Burns, TN 37029, USA",36.0882982,-87.278629,ROOFTOP
11945,"4209 Nashville Hwy, Chapel Hill, Tennessee, 37034","4209 Nashville Hwy, Lewisburg, TN 37091, USA",35.5893964,-86.6946029,ROOFTOP
11946,"910 Graysbung Hills Rd, Chuckey, Tennessee, 37641","910 Graysburg Hills Rd, Chuckey, TN 37641, USA",36.3123212,-82.7009159,ROOFTOP
11947,"90 Chuckey Hwy, Chuckey, Tennessee, 37641","90 Chuckey Hwy, Chuckey, TN 37641, USA",36.199393,-82.715695,ROOFTOP
11954,"1150 Warfield Blvd, Clarksville, Tennessee, 37043","1150 Warfield Blvd, Clarksville, TN 37043, USA",36.5375129,-87.2843457,ROOFTOP
11955,"4179 Benton Pike NE, Cleveland, Tennessee, 37323","4179 Benton Pike NE, Cleveland, TN 37323, USA",35.1716881,-84.7836259,ROOFTOP
11957,"3855 Dalton Pike SE, Cleveland, Tennessee, 37323","3855 SE Dalton Pike, Cleveland, TN 37323, USA",35.103932,-84.8679508,RANGE_INTERPOLATED
11960,"8000 Club View Dr, College Grove, Tennessee, 37046","8000 Club View Dr, College Grove, TN 37046, USA",35.8287884,-86.6791781,ROOFTOP
11971,"2736 Countrywood Pkwy, Cordova, Tennessee, 38018","2736 Countrywood Pkwy, Cordova, TN 38016, USA",35.1965271,-89.7788313,ROOFTOP
11974,"1880 S Main, Covington, Tennessee, 38019","1880 S Main St, Covington, TN 38019, USA",35.5520755,-89.6432788,ROOFTOP
11977,"445 Deer Creek Dr, Crossville, Tennessee, 38558","445 Deer Creek Dr, Crossville, TN 38571, USA",35.995739,-85.024031,ROOFTOP
11978,"2476 Dunbar Rd, Crossville, Tennessee, 38555","2476 Dunbar Rd, Crossville, TN 38572, USA",35.8762762,-85.0571573,ROOFTOP
11982,"35 Golfview Ln., Decaturville, Tennessee, 38329","35 Golfview Ln, Decaturville, TN 38329, USA",35.5663187,-88.0192405,ROOFTOP
11983,"2555 Hwy 70 E, Dickson, Tennessee, 37055","2555 Hwy 70 E, Waverly, TN 37185, USA",36.0864473,-87.7501682,RANGE_INTERPOLATED
11984,"800 Hwy 70 W, Dickson, Tennessee, 37055","800 Hwy 70 W, Dickson, TN 37055, USA",36.0857569,-87.3988705,RANGE_INTERPOLATED
11988,"920 Golf Course Rd, Dyersburg, Tennessee, 38024","920 Golf Course Rd, Dyersburg, TN 38024, USA",35.9996743,-89.409688,ROOFTOP
11993,"Westchester Rd, Fairfield Glade, Tennessee, 38558","Westchester Dr, Crossville, TN 38558, USA",35.9757682,-84.8698638,GEOMETRIC_CENTER
11994,"615 Lakeview Rd, Fairfield Glade, Tennessee, 38558","615 Lakeview Dr, Crossville, TN 38558, USA",36.0015122,-84.8706442,RANGE_INTERPOLATED
11995,"Stonehenge Dr, Fairfield Glade, Tennessee, 38557","Stonehenge Dr, Tennessee 38558, USA",36.0255575,-84.8838886,GEOMETRIC_CENTER
11996,"222 Fairfield Blvd, Fairfield Glade, Tennessee, 38558","222 Fairfield Blvd, Crossville, TN 38558, USA",36.0107664,-84.8791272,ROOFTOP
11997,"12284 N Fox Den Dr, Farragut, Tennessee, 37922","12284 N Fox Den Dr, Knoxville, TN 37934, USA",35.874077,-84.190346,ROOFTOP
11999,"1610 101st Airborne Division Rd, Fort Campbell, Tennessee, 37042","1610 101st Airborne Division Rd, Fort Campbell, TN 42223, USA",36.6137964,-87.4425767,ROOFTOP
12001,"1501 E Main St, Gallatin, Tennessee, 37066","1501 E Main St, Gallatin, TN 37066, USA",36.4065562,-86.4167826,ROOFTOP
12004,"1445 Foxland Blvd., Gallatin, Tennessee, 37066","1445 Foxland Blvd, Gallatin, TN 37066, USA",36.3451934,-86.5098013,ROOFTOP
12009,"2050 Pebble Brook Way, Greenbrier, Tennessee, 37073","2050 Pebble Brook Way, Greenbrier, TN 37073, USA",36.3974164,-86.9083024,ROOFTOP
12013,"5605 Asheville Hwy, Greeneville, Tennessee, 37743","5605 Asheville Hwy, Greeneville, TN 37743, USA",36.0767993,-82.8653414,ROOFTOP
12016,"9555 State Route 100, Henderson, Tennessee, 38340","9555 TN-100, Henderson, TN 38340, USA",35.3877514,-88.8022806,ROOFTOP
12017,"550 Johnny Cash Pkwy, Hendersonville, Tennessee, 37075","550 Johnny Cash Pkwy, Hendersonville, TN 37075, USA",36.3230131,-86.5783172,ROOFTOP
12033,"1901 Meadowview Pkwy, Kingsport, Tennessee, 37660","1901 Meadowview Pkwy, Kingsport, TN 37660, USA",36.5065269,-82.5671037,ROOFTOP
12034,"4439 L Jack Drive, Kingsport, Tennessee, 37664","Jack White Dr, Kingsport, TN 37664, USA",36.5455949,-82.5194938,GEOMETRIC_CENTER
12036,"1687 Fall Creek Rd, Kingsport, Tennessee, 37664","1687 Fall Creek Rd, Kingsport, TN 37664, USA",36.5069662,-82.4770798,RANGE_INTERPOLATED
12039,"1000 Golf Club Dr, Kingston Springs, Tennessee, 37082","1000 Golf Club Dr, Kingston Springs, TN 37082, USA",36.0681848,-87.0904549,ROOFTOP
12043,"161 The Clubhouse Dr, LaFollette, Tennessee, 37766","161 Clubhouse Dr, LaFollette, TN 37766, USA",36.3523779,-84.0049096,ROOFTOP
12049,"700 Turnberry Circle, Lenoir City, Tennessee, 37772","700 Turnberry Cir, Lenoir City, TN 37772, USA",35.8620571,-84.2555178,ROOFTOP
12053,"1480 Fayetteville Hwy, Lewisburg, Tennessee, 37091","1480 Fayetteville Hwy, Lewisburg, TN 37091, USA",35.4412814,-86.7545616,ROOFTOP
12056,"Hwy 13, Lobelville, Tennessee, 37097","TN-13, Lobelville, TN, USA",35.7719889,-87.7836212,GEOMETRIC_CENTER
12057,"450 Clubhouse Pt, Loudon, Tennessee, 37774","450 Clubhouse Point, Loudon, TN 37774, USA",35.7300983,-84.2586221,ROOFTOP
12060,"180 Golf Course Rd, Madisonville, Tennessee, 37354","180 Golf Course Rd, Madisonville, TN 37354, USA",35.5335228,-84.3489074,ROOFTOP
12067,"2065 Erin Rd, McEwen, Tennessee, 37101","2065 Erin Rd, McEwen, TN 37101, USA",36.1341463,-87.6436302,ROOFTOP
12068,"616 Country Club Dr, McMinnville, Tennessee, 37110","616 Country Club Dr, McMinnville, TN 37110, USA",35.6227878,-85.8629436,ROOFTOP
12069,"4420 Harrison Ferry Rd, McMinnville, Tennessee, 37110","4420 Harrison Ferry Rd, McMinnville, TN 37110, USA",35.6396775,-85.6834541,ROOFTOP
12070,"3079 Ledbetter Gate Rd, Milan, Tennessee, 38358","3079 Ledbetter Rd, Milan, TN 38358, USA",35.9332014,-88.7281085,ROOFTOP
12081,"300 Clubhouse Rd, Mountain City, Tennessee, 37683","300 Clubhouse Ln, Mountain City, TN 37683, USA",36.4261878,-81.7881058,ROOFTOP
12082,"7972 Mona Rd, Murfreesboro, Tennessee, 37129","7972 Mona Rd, Murfreesboro, TN 37129, USA",36.005671,-86.415244,ROOFTOP
12088,"218 Wheatley Drive Ext, Newbern, Tennessee, 38059","218 Wheatley Dr, Newbern, TN 38059, USA",36.1122021,-89.2815571,RANGE_INTERPOLATED
12090,"123 Country Club Ln, Niota, Tennessee, 37826","123 Country Club Rd, Niota, TN 37826, USA",35.5178599,-84.5583018,ROOFTOP
12093,"220 Fairoaks Dr, Oakland, Tennessee, 38060","220 Fairoaks Dr, Oakland, TN 38060, USA",35.2404643,-89.5105834,ROOFTOP
12097,"1180 S Lake Dr, Oneida, Tennessee, 37841","1180 S Lake Dr, Oneida, TN 37841, USA",36.4819127,-84.527503,ROOFTOP
12101,"Hwy 57, Pickwick Dam, Tennessee, 38365","TN-57, Tennessee, USA",35.0510814,-89.1050481,GEOMETRIC_CENTER
12103,"626 Golf Course Rd, Pikeville, Tennessee, 37367","626 Golf Course Rd, Spencer, TN 38585, USA",35.654338,-85.35643,ROOFTOP
12104,"58 Lynn Rothwell Rd, Pikeville, Tennessee, 37367","58 Lynn Rothwell Rd, Pikeville, TN 37367, USA",35.6003166,-85.0999045,ROOFTOP
12108,"200 Hillcrest Rd, Pulaski, Tennessee, 38478","635 Campbellsville Rd, Pulaski, TN 38478, USA",35.2142554,-87.0861495,ROOFTOP
12111,"3920 Singleton Station Rd, Rockford, Tennessee, 37853","3920 S Singleton Station Rd, Rockford, TN 37853, USA",35.8295677,-83.9497706,ROOFTOP
12113,"5159 Roane State Hwy, Rockwood, Tennessee, 37854","5159 Roane State Hwy, Rockwood, TN 37854, USA",35.8747589,-84.660276,RANGE_INTERPOLATED
12115,"1254 Country Club Ln, Selmer, Tennessee, 38375","1254 Country Club Ln, Selmer, TN 38375, USA",35.1814161,-88.6180134,RANGE_INTERPOLATED
12117,"100 Greens View Rd, Sewanee, Tennessee, 37383","100 Green's View Rd, Sewanee, TN 37375, USA",35.2092851,-85.9156375,RANGE_INTERPOLATED
12125,"440 Beech Loop, Somerville, Tennessee, 38068","440 Beech Loop, Somerville, TN 38068, USA",35.2371593,-89.3026826,ROOFTOP
12127,"9307 State Line Rd, South Fulton, Tennessee, 38257","9307 E State Line, Fulton, TN 42041, USA",36.5027275,-88.8515137,RANGE_INTERPOLATED
12129,"235 Harbour Greens Place, Sparta, Tennessee, 38583","235 Harbor Greens Pl, Sparta, TN 38583, USA",35.9581782,-85.6879505,RANGE_INTERPOLATED
12138,"800 Club Dr, Troy, Tennessee, 38260","800 Club Dr, Troy, TN 38260, USA",36.3506261,-89.1462082,ROOFTOP
12141,"1445 Airport Rd, Union City, Tennessee, 38261","1445 Airport Rd, Union City, TN 38261, USA",36.3925597,-88.980181,RANGE_INTERPOLATED
12143,"400 Kahite Trl, Vonore, Tennessee, 37885","400 Kahite Trail, Vonore, TN 37885, USA",35.5705003,-84.240256,RANGE_INTERPOLATED
12144,"403 Rarity Bay, Vonore, Tennessee, 37885","403 Rarity Bay Pkwy, Vonore, TN 37885, USA",35.6412194,-84.2452964,ROOFTOP
12145,"195 Golf Club Ln, Waverly, Tennessee, 37185","195 Golf Course Rd, Waverly, TN 37185, USA",36.0900987,-87.7761429,ROOFTOP
12146,"725 Green River Rd, Waynesboro, Tennessee, 38424","725 Green River Rd, Waynesboro, TN 38485, USA",35.2944109,-87.759496,ROOFTOP
12150,"3992 AEDC Rd, Winchester, Tennessee, 37398","3992 Aedc Rd, Winchester, TN 37398, USA",35.2698515,-86.0745655,ROOFTOP
12151,"1882 FM #2060, Abernathy, Texas, 79311","Abernathy, TX 79311, USA",33.8323038,-101.8429491,APPROXIMATE
12158,"1005 North 3rd, Albany, Texas, 76430","1005 N 3rd St, Albany, TX 76430, USA",32.7319516,-99.3007592,RANGE_INTERPOLATED
12160,"260 Country Club Rd 341, Alice, Texas, 78332","260 Co Rd 341, Alice, TX 78332, USA",27.7650722,-98.032247,ROOFTOP
12172,"1 Pinchback Rd, Anahuac, Texas, 77514","1 Pinchback Dr, Anahuac, TX 77514, USA",29.8315086,-94.6384201,ROOFTOP
12182,"701 Brown Blvd, Arlington, Texas, 76011","701 Brown Blvd, Arlington, TX 76011, USA",32.7763228,-97.1016841,RANGE_INTERPOLATED
12186,"500 Park Ln, Athens, Texas, 75751","500 Park Dr, Athens, TX 75751, USA",32.1923811,-95.8627841,ROOFTOP
12189,"3542 County Road 268, Baird, Texas, 79504","3542 County Rd 268, Baird, TX 79504, USA",32.4006167,-99.4482169,ROOFTOP
12190,"384 Private Road 2881, Ballinger, Texas, 76821","Ballinger, TX 76821, USA",31.7382062,-99.9473077,APPROXIMATE
12194,"3 miles W of Hwy 35, Bay City, Texas, 77414","TX-35, Bay City, TX, USA",28.9829977,-95.9694073,GEOMETRIC_CENTER
12201,"4654 Iron Oaks Dr, Beaumont, Texas, 77713","4654 Iron, Leaning Oaks Dr, Bevil Oaks, TX 77713, USA",30.155232,-94.2691555,GEOMETRIC_CENTER
12202,"13001 Spanish Oaks Club Blvd, Bee Cave, Texas, 78738","13001 Spanish Oaks Club Blvd, Austin, TX 78738, USA",30.3040236,-97.9496402,RANGE_INTERPOLATED
12209,"2401 Driver Road, Big Spring, Texas, 79721","2401 Driver Rd, Big Spring, TX 79720, USA",32.2072542,-101.4385662,ROOFTOP
12210,"800 Comanche Park Rd, Big Spring, Texas, 79720","800 Comanche Trail Walking Path, Big Spring, TX 79720, USA",32.2153904,-101.4814803,ROOFTOP
12213,"10955 Highway 377, Blanket, Texas, 76432","10955 US-377, Blanket, TX 76432, USA",31.8094524,-98.7979264,RANGE_INTERPOLATED
12217,"2201 Country Club Rd, Bonham, Texas, 75418","2201 Country Club Rd, Bonham, TX 75418, USA",33.6012319,-96.1516578,ROOFTOP
12218,"W Santa Fe, Booker, Texas, 79005","W Santa Fe Ln, Booker, TX 79005, USA",36.4563621,-100.5438311,GEOMETRIC_CENTER
12219,"599 Broadmoor St, Borger, Texas, 79008","599 Broadmoor St, Borger, TX 79007, USA",35.6393603,-101.4515487,RANGE_INTERPOLATED
12221,"481 Private Road 227, Bowie, Texas, 76230","Bowie, TX 76230, USA",33.5589953,-97.8486457,APPROXIMATE
12233,"4541 Military Highway 281, Brownsville, Texas, 78520","4541 US-281, Brownsville, TX 78520, USA",25.9572193,-97.5714751,ROOFTOP
12234,"5875 County Road 225, Brownwood, Texas, 76801","5875 Co Rd 225, Brownwood, TX 76801, USA",31.647695,-98.995945,ROOFTOP
12240,"700 N. Eagles Bluff Blvd, Bullard, Texas, 75757","700 Eagles Bluff Blvd, Bullard, TX 75757, USA",32.1233267,-95.4428935,GEOMETRIC_CENTER
12241,"208 S Emerald Bay Dr, Bullard, Texas, 75757","208 Emerald Bay Dr, Bullard, TX 75757, USA",32.1582552,-95.4370597,RANGE_INTERPOLATED
12242,"6212 County Rd 152 W, Bullard, Texas, 75757","6212 County Rd 152 W, Bullard, TX 75757, USA",32.16829,-95.3311267,ROOFTOP
12243,"1605 Fm 1177, Burkburnett, Texas, 76354","1605 FM1177, Wichita Falls, TX 76305, USA",34.0497197,-98.489567,ROOFTOP
12246,"S Us Highway 281, Burnet, Texas, 78611","N U.S. Hwy 281, Marble Falls, TX 78654, USA",30.595041,-98.2714396,GEOMETRIC_CENTER
12247,"995 Country Club Drive, Caldwell, Texas, 7836 ","995 Country Club Dr, Caldwell, TX 77836, USA",30.5369694,-96.7144952,ROOFTOP
12252,"17960 Interstate 20, Canton, Texas, 75103","17960 I-20, Winona, TX 75792, USA",32.4350394,-95.103369,ROOFTOP
12256,"1604 Highway 85, Carrizo Springs, Texas, 78834","1604 TX-85, Carrizo Springs, TX 78834, USA",28.5313369,-99.8291987,ROOFTOP
12264,"3839 Hwy #96 North, Center, Texas, 75935","3839 U.S. Hwy 96 N, Pineland, TX 75968, USA",31.1977444,-93.9782659,RANGE_INTERPOLATED
12270,"2501 Country Club Rd, Cleburne, Texas, 76031","2501 Country Club Rd, Cleburne, TX 76033, USA",32.3073193,-97.4210424,ROOFTOP
12271,"920 E Katherine P Rains Rd, Cleburne, Texas, 76031","920 E Katherine P Rains Rd, Cleburne, TX 76031, USA",32.3815818,-97.3776346,ROOFTOP
12272,"7725 Fm 1434, Cleburne, Texas, 76033","7725 FM 1434, Cleburne, TX 76033, USA",32.2229203,-97.5215514,ROOFTOP
12273,"2395 East Houston Rd, Cleveland, Texas, 77327","2395 E Houston St, Cleveland, TX 77327, USA",30.3336683,-95.0602158,RANGE_INTERPOLATED
12277,"1 Bizzel Street, College Station, Texas, 77843","1 Bizzell St, College Station, TX 77843, USA",30.61863,-96.33278,ROOFTOP
12278,"1417 County Road 137, Colorado City, Texas, 79512","1417 Co Rd 137, Colorado City, TX 79512, USA",32.4097324,-100.8315345,ROOFTOP
12283,"520 Mountain Valley Dr, Concan, Texas, 78838","520 Mountain Valley Rd, Sabinal, TX 78881, USA",29.5314643,-99.6930033,RANGE_INTERPOLATED
12287,"1 Golf Ridge Drive, Conroe, Texas, 77304","1 Golf Rdg, Conroe, TX 77304, USA",30.3306167,-95.516744,ROOFTOP
12291,"1200 Oakmont Drive, Corinth, Texas, 6210 ","1200 Oakmont Dr, Corinth, TX 76210, USA",33.1475935,-97.0853164,RANGE_INTERPOLATED
12292,"500 Country Club Dr, Corsicana, Texas, 75110","500 Country Club Dr, Corsicana, TX 75110, USA",32.1265151,-96.5012683,RANGE_INTERPOLATED
12294,"1602 East Highway 175, Crandall, Texas, 75114","1602 US-175 Frontage Rd, Seagoville, TX 75159, USA",32.655678,-96.5586813,RANGE_INTERPOLATED
12296,"433 Spring Creek Dr, Crockett, Texas, 75835","433 Spring Creek Dr, Crockett, TX 75835, USA",31.3756812,-95.5029872,ROOFTOP
12300,"110 Leonard Roy Harmon Dri, Cuero, Texas, 77954","110 Leonard Roy Harmon Dr, Cuero, TX 77954, USA",29.0864506,-97.2746739,RANGE_INTERPOLATED
12304,"98 CR 2100, Daingerfield, Texas, 75638","Daingerfield, TX 75638, USA",33.031793,-94.7218731,APPROXIMATE
12314,"2323 N Jim Miller Rd, Dallas, Texas, 75227","2323 N Jim Miller Rd, Dallas, TX 75227, USA",32.7545734,-96.7079287,GEOMETRIC_CENTER
12327,"2111 County Road 33, Danbury, Texas, 77534","2111 County Rd 33, Danbury, TX 77534, USA",29.290873,-95.36336,ROOFTOP
12330,"1600 Georgia St, Deer Park, Texas, 77536","1600 Georgia Ave, Deer Park, TX 77536, USA",29.6963553,-95.1361062,ROOFTOP
12333,"1120 Clubhouse, Denton, Texas, 76209","Clubhouse Dr, Denton, TX 76210, USA",33.1715381,-97.1041825,GEOMETRIC_CENTER
12337,"116 Malone Dr, Devine, Texas, 78016","116 W Malone Dr, Devine, TX 78016, USA",29.1596325,-98.9035854,ROOFTOP
12347,"209 County Road 157, Eastland, Texas, 76448","209 Co Rd 157, Eastland, TX 76448, USA",32.4129295,-98.8305562,ROOFTOP
12351,"1720 S Raul Longoria Rd, Edinburg, Texas, 78542","1720 S Raul Longoria Rd, Edinburg, TX 78539, USA",26.285488,-98.1391309,RANGE_INTERPOLATED
12352,"2919 N. Kenyon Road, Edinburg, Texas, 78539","2919 N Kenyon Rd, Edinburg, TX 78542, USA",26.3256251,-98.1178873,ROOFTOP
12353,"1216 County Rd 301, Edna, Texas, 77957","1216 Co Rd 301, Edna, TX 77957, USA",28.9530626,-96.6757703,ROOFTOP
12354,"1788 CR 351, El Campo, Texas, 77437","1788 Co Rd 351, El Campo, TX 77437, USA",29.2343574,-96.3107145,ROOFTOP
12368,"101 Club Drive, Floresville, Texas, 78114","101 Club Dr, Floresville, TX 78114, USA",29.14788,-98.184946,ROOFTOP
12372,"Building 52381, Fort Hood, Texas, 76544","1300 W Central Texas Expy, Killeen, TX 76541, USA",31.1087588,-97.7498089,ROOFTOP
12374,"3735 Country Club Circle, Fort Worth, Texas, 76109","3735 Country Club Cir, Fort Worth, TX 76109, USA",32.7170485,-97.3727556,ROOFTOP
12375,"5821 Diamond Oaks Dr No, Fort Worth, Texas, 76117","5821 Diamond Oaks Dr N, Haltom City, TX 76117, USA",32.8245085,-97.2581719,ROOFTOP
12385,"1851 Jacksboro Hwy, Fort Worth, Texas, 76114","1851 Jacksboro Hwy, Fort Worth, TX 76114, USA",32.7680121,-97.3645871,ROOFTOP
12386,"320 Roaring Springs Rd, Fort Worth, Texas, 76114","320 Roaring Springs Rd, Westworth Village, TX 76114, USA",32.7517487,-97.4204794,ROOFTOP
12389,"15801 Championship Pkwy, Fort Worth, Texas, 6177 ","15801 Championship Pkwy, Fort Worth, TX 76177, USA",33.0190343,-97.2904366,ROOFTOP
12390,"5700 Resort Blvd, Fort Worth, Texas, 76179","5700 The Resort Blvd, Fort Worth, TX 76179, USA",32.9533326,-97.4878088,ROOFTOP
12397,"341 Golfers Loop, Fredericksburg, Texas, 78624","341 Golfers Loop, Fredericksburg, TX 78624, USA",30.2423165,-98.9162881,ROOFTOP
12403,"10411 Teel Parkway, Frisco, Texas, 75034","10411 Teel Pkwy, Frisco, TX 75034, USA",33.165211,-96.8649627,ROOFTOP
12405,"2240 Weber Dr, Gainesville, Texas, 76240","2240 Weber Dr, Gainesville, TX 76240, USA",33.6493763,-97.2054601,ROOFTOP
12414,"200 Cimarron Hills Trail W, Georgetown, Texas, 78628","200 W Cimarron Hills Trail, Georgetown, TX 78628, USA",30.638924,-97.794502,ROOFTOP
